course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38851.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38851,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,GCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38851.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38851,M,Kashem,Approved for letter and S/U grading. May be repeated in separate terms.,GCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38852.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38852,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,GNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38852.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38852,M,Kashem,Approved for letter and S/U grading. May be repeated in separate terms.,GNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37060.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37060,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,PCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37060.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37060,J,Juvik,Approved for letter and S/U grading. May be repeated in separate terms.,PCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,B,Conerty,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,V,Singh,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37059.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37059,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,FNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37059.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37059,N,Engeseth,Approved for letter and S/U grading. May be repeated in separate terms.,FNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37058.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37058,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,FCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37058.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37058,N,Engeseth,Approved for letter and S/U grading. May be repeated in separate terms.,FCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37055.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37055,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,ANC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37055.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37055,R,Knox,Approved for letter and S/U grading. May be repeated in separate terms.,ANC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,B,Conerty,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,V,Singh,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37054.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37054,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,ACR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37054.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37054,R,Knox,Approved for letter and S/U grading. May be repeated in separate terms.,ACR
3,2020-08-06Z,2020-06-15Z,PSYC,"Introduction to the psychological study of human information processing and memory; acquisition, retrieval, and forgetting; and general knowledge, concepts, reasoning, and related issues in cognition. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/224/30332.xml,,12:20 PM,10:00 AM,,Cognitive Psych,224,,summer,S2,2020,30332,S,Hwang,Prerequisite: PSYC 100 or PSYC 103.,S2 
1,2020-08-06Z,2020-05-18Z,RST,"The internship course requires you to complete a minimum of 400 hours over 10 weeks with an agency that relates to your major. The course is designed to enhance the internship experience by leading you through practical steps that empower you in the learning/working experience, practice skills and concepts presented in academic classes, explore areas of personal and professional interest, and by introducing problem and conflict solving techniques. 12 undergraduate hours. No graduate credit. Approved for S/U grading only. Prerequisite: RST 100, RST 101, RST 200, RST 255, RST 210, RST 240, RST 325, RST 480, and one of the following - RST 120, RST 130, or RST 150. Restricted to students with Junior or Senior standing.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/RST/485/39689.xml,,,ARRANGED,,Internship,485,,summer,SF,2020,39689,T,Daniels,"12 undergraduate hours. No graduate credit. Approved for S/U grading only. Prerequisite: RST 100, RST 101, RST 200, RST 255, RST 210, RST 240, RST 325, RST 480, and one of the following - RST 120, RST 130, or RST 150. Restricted to students with Junior or Senior standing.",A  
4,2020-08-06Z,2020-06-15Z,MATH,Same as STAT 400. See STAT 400.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/MATH/463/30462.xml,,,ARRANGED,,Statistics and Probability I,463,,summer,S2,2020,30462,A,Stepanov,Same as STAT 400. See STAT 400.,AL1
3,2020-08-06Z,2020-06-15Z,CS,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/CS/105/40585.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR1"">Quantitative Reasoning I</genEdAttribute></ns2:genEdAttributes></category>",12:20 PM,11:00 AM,,Intro Computing: Non-Tech,105,,summer,S2,2020,40585,M,Fowler,Prerequisite: MATH 112.,LS1
