course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
4,2019-08-01Z,2019-06-10Z,ANTH,"History and theory underlying methods used in forensic science. Topics include the courtroom, the units of a crime laboratory, methods of securing and investigating a crime scene, and the analysis of evidence collected from a crime scene such as blood, fibers, hair and fingerprints.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ANTH/246/38262.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1LS"">Nat Sci &amp; Tech - Life Sciences</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Forensic Science,246,,summer,S2,2019,38262,A,Lee,,ONL
0,2019-08-01Z,2019-05-13Z,ARCH,"Full-time or part-time professionally supervised field experience in design intended to introduce students to the practice of architecture in a commercial firm or agency of government. Students work in the school-approved firm or agency of their choice. Written work reports and reflective experiential learning reports are required. 0 undergraduate hours. 0 graduate hours. Approved for S/U grading only. May be repeated in separate terms a maximum of 3 times.Prerequisite: Graduate standing or upper-level undergraduate standing, or consent of instructor. For students enrolled in the BSAS and M.Arch. programs of study only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARCH/491/38428.xml,,,ARRANGED,,Arch Professional Internship,491,,summer,SF,2019,38428,K,Erickson,"0 undergraduate hours. 0 graduate hours. Approved for S/U grading only. May be repeated in separate terms a maximum of 3 times.Prerequisite: Graduate standing or upper-level undergraduate standing, or consent of instructor. For students enrolled in the BSAS and M.Arch. programs of study only.",L  
0,2019-08-01Z,2019-05-13Z,ARCH,"Full-time or part-time professionally supervised field experience in design intended to introduce students to the practice of architecture in a commercial firm or agency of government. Students work in the school-approved firm or agency of their choice. Written work reports and reflective experiential learning reports are required. 0 undergraduate hours. 0 graduate hours. Approved for S/U grading only. May be repeated in separate terms a maximum of 3 times.Prerequisite: Graduate standing or upper-level undergraduate standing, or consent of instructor. For students enrolled in the BSAS and M.Arch. programs of study only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARCH/491/38428.xml,,,ARRANGED,,Arch Professional Internship,491,,summer,SF,2019,38428,C,Lewis,"0 undergraduate hours. 0 graduate hours. Approved for S/U grading only. May be repeated in separate terms a maximum of 3 times.Prerequisite: Graduate standing or upper-level undergraduate standing, or consent of instructor. For students enrolled in the BSAS and M.Arch. programs of study only.",L  
3,2019-08-01Z,2019-06-10Z,FR,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FR/460/36872.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2019,36872,X,Yan,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD4
4,2019-08-01Z,2019-06-10Z,ARCH,Same as LA 513. See LA 513.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARCH/510/40029.xml,,,ARRANGED,,History of World Landscapes,510,,summer,S2,2019,40029,K,Kraszewska,Same as LA 513. See LA 513.,KDK
3,2019-08-01Z,2019-06-10Z,FR,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FR/460/36864.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2019,36864,X,Yan,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD3
3,2019-08-01Z,2019-06-10Z,FR,"Same as GER 489, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FR/481/30065.xml,,,ARRANGED,,Theoretical Foundations of SLA,481,,summer,S2,2019,30065,R,Sadler,"Same as GER 489, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S14
3,2019-08-01Z,2019-06-10Z,FR,"Same as GER 489, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FR/481/30051.xml,,,ARRANGED,,Theoretical Foundations of SLA,481,,summer,S2,2019,30051,R,Sadler,"Same as GER 489, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S13
0,2019-08-01Z,2019-05-13Z,AHS,Provides credit toward the undergraduate degree for study at an accredited international institution or approved overseas program. Final determination of credit granted is made upon the student' s successful completion of work. Approved for letter and S/U grading. May be repeated to a maximum of 44 hours. Prerequisite: One year or residence at UIUC and consent of major department and the college.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/AHS/292/33678.xml,,,ARRANGED,,AHS Study Abroad,292,,summer,1,2019,33678,K,Benz,Approved for letter and S/U grading. May be repeated to a maximum of 44 hours. Prerequisite: One year or residence at UIUC and consent of major department and the college.,A  
6,,,ARCH,"Design studio explorations responding to social, economic, political and behavioral dimensions of human existence and settlement. Projects investigate the experience of physical environments at the human scale and socially sustaining design strategies addressing diverse human needs. Field trips may be required. 6 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Graduate standing or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARCH/572/40297.xml,,04:50 PM,01:00 PM,Temple Hoyne Buell Hall,Design: Behavior and Environment,572,311,summer,,2019,40297,C,Lewis,6 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Graduate standing or consent of instructor.,OL 
2,2019-08-01Z,2019-05-13Z,ARCH,"Individual investigation of the work of particular architects, of specific buildings, and of the architecture of periods or regions; comparative studies; and aesthetic problems. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Twelve hours of architectural history or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARCH/591/34486.xml,,,ARRANGED,,Spec Prob Arch Hist & Pres,591,,summer,SF,2019,34486,J,Stallmeyer,May be repeated in separate terms to a maximum of 12 hours. Prerequisite: Twelve hours of architectural history or consent of instructor.,JS 
3,2019-08-01Z,2019-06-10Z,FR,"Same as EURO 385, GER 385, and PS 385. See PS 385.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FR/385/38329.xml,,,ARRANGED,,Politics of the European Union,385,,summer,S2,2019,38329,T,Dilgin,"Same as EURO 385, GER 385, and PS 385. See PS 385.",ONL
3,2019-08-01Z,2019-06-10Z,ANTH,"Same as AFST 222, PS 242, and SOC 222. See AFST 222.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ANTH/222/37834.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Modern Africa,222,,summer,S2,2019,37834,M,Barro,"Same as AFST 222, PS 242, and SOC 222. See AFST 222.",A  
6,,,ARCH,"Schematic design and development of a small-scale public building emphasizing the integration of the basic elements of building; materials, details, structure, technology, program, life safety, and universal design. 6 undergraduate hours. 6 graduate hours. Prerequisite: ARCH 374 or ARCH 472.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARCH/475/40295.xml,,04:50 PM,01:00 PM,Temple Hoyne Buell Hall,Arch Design & Development,475,301,summer,,2019,40295,D,Emmons,6 undergraduate hours. 6 graduate hours. Prerequisite: ARCH 374 or ARCH 472.,OL 
0,2019-08-01Z,2019-05-13Z,VCM,"Independent research to fulfill requirement for non-thesis alternative in Master of Science Program. Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/VCM/598/38055.xml,,,ARRANGED,,Manuscript Research,598,,summer,SF,2019,38055,S,Keating,"Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",SK 
0,2019-08-01Z,2019-05-13Z,VCM,"Independent research to fulfill requirement for non-thesis alternative in Master of Science Program. Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/VCM/598/38531.xml,,,ARRANGED,,Manuscript Research,598,,summer,SF,2019,38531,M,Stewart,"Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",MCS
0,2019-08-01Z,2019-05-13Z,VCM,"Independent research to fulfill requirement for non-thesis alternative in Master of Science Program. Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/VCM/598/38068.xml,,,ARRANGED,,Manuscript Research,598,,summer,SF,2019,38068,L,Selmic,"Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",LS 
0,2019-08-01Z,2019-05-13Z,VCM,"Independent research to fulfill requirement for non-thesis alternative in Master of Science Program. Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/VCM/598/38717.xml,,,ARRANGED,,Manuscript Research,598,,summer,SF,2019,38717,M,Allender,"Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",MCA
0,2019-08-01Z,2019-05-13Z,VCM,"Independent research to fulfill requirement for non-thesis alternative in Master of Science Program. Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/VCM/598/38537.xml,,,ARRANGED,,Manuscript Research,598,,summer,SF,2019,38537,R,Hamor,"Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",REH
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,M,Al-Ariqy,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,E,Saadah,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,H,Zemmahi,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,M,Al-Ariqy,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,E,Saadah,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,H,Zemmahi,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,M,Al-Ariqy,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,E,Saadah,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
3,2019-07-05Z,2019-06-10Z,ARAB,"Practice to attain conversational fluency in the formal noncolloquial style; introduction to Arabic literature; and readings in social, political, and historic writings. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/405/33704.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic I,405,G13,summer,S2A,2019,33704,H,Zemmahi,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 404.,A1 
0,2019-08-01Z,2019-05-13Z,VCM,"Independent research to fulfill requirement for non-thesis alternative in Master of Science Program. Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/VCM/598/38061.xml,,,ARRANGED,,Manuscript Research,598,,summer,SF,2019,38061,K,Terio,"Credit is not given for both VCM 598 and VCM 599. (Summer Session, 1 to 2 hours.) Prerequisite: Must be enrolled in the departmental graduate program.",KAT
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,W,Abdulla,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,M,Al-Ariqy,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,E,Saadah,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,W,Abdulla,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,M,Al-Ariqy,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,E,Saadah,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,W,Abdulla,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,M,Al-Ariqy,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
4,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 403. 4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/404/33676.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Intermediate Stand Arabic II,404,G23,summer,S2B,2019,33676,E,Saadah,4 undergraduate hours. 4 graduate hours. Prerequisite: ARAB 403.,B1 
3,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 405. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 405.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/406/33705.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic II,406,G13,summer,S2B,2019,33705,M,Al-Ariqy,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 405.,A1 
3,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 405. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 405.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/406/33705.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic II,406,G13,summer,S2B,2019,33705,Z,Hermes,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 405.,A1 
3,2019-08-01Z,2019-07-08Z,ARAB,Continuation of ARAB 405. 3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 405.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ARAB/406/33705.xml,,01:50 PM,12:00 PM,Foreign Languages Building,Advanced Standard Arabic II,406,G13,summer,S2B,2019,33705,E,Saadah,3 undergraduate hours. 3 graduate hours. Prerequisite: ARAB 405.,A1 
