course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37060.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37060,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,PCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37060.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37060,J,Juvik,Approved for letter and S/U grading. May be repeated in separate terms.,PCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38852.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38852,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,GNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38852.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38852,M,Kashem,Approved for letter and S/U grading. May be repeated in separate terms.,GNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38851.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38851,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,GCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38851.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38851,M,Kashem,Approved for letter and S/U grading. May be repeated in separate terms.,GCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37059.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37059,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,FNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37059.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37059,N,Engeseth,Approved for letter and S/U grading. May be repeated in separate terms.,FNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37058.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37058,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,FCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37058.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37058,N,Engeseth,Approved for letter and S/U grading. May be repeated in separate terms.,FCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,B,Conerty,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,V,Singh,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,B,Conerty,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,V,Singh,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37055.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37055,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,ANC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37055.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37055,R,Knox,Approved for letter and S/U grading. May be repeated in separate terms.,ANC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37054.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37054,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,ACR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37054.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37054,R,Knox,Approved for letter and S/U grading. May be repeated in separate terms.,ACR
1,2020-08-06Z,2020-06-15Z,SHS,"Supervised assessment and management of patients. Includes audiological evaluation techniques; treatment counseling; hearing aid selection, evaluation, and dispensing; and aural rehabilitation therapy. External placement in a variety of sites is available as well as in the departmental Audiology Clinic. May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/SHS/557/30445.xml,,,ARRANGED,,Adv Clin Prac Aud Assess Rehab,557,,summer,S2,2020,30445,A,Lawrence,"May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",F2 
1,2020-08-06Z,2020-05-18Z,SHS,"Supervised assessment and management of patients. Includes audiological evaluation techniques; treatment counseling; hearing aid selection, evaluation, and dispensing; and aural rehabilitation therapy. External placement in a variety of sites is available as well as in the departmental Audiology Clinic. May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/SHS/557/35670.xml,,,ARRANGED,,Adv Clin Prac Aud Assess Rehab,557,,summer,SF,2020,35670,A,Lawrence,"May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",F  
1,2020-08-06Z,2020-05-18Z,SHS,"Supervised assessment and management of patients. Includes audiological evaluation techniques; treatment counseling; hearing aid selection, evaluation, and dispensing; and aural rehabilitation therapy. External placement in a variety of sites is available as well as in the departmental Audiology Clinic. May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/SHS/557/36579.xml,,,ARRANGED,,Adv Clin Prac Aud Assess Rehab,557,,summer,SF,2020,36579,A,Lawrence,"May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",E  
1,2020-08-06Z,2020-05-18Z,SHS,"Supervised assessment and management of patients. Includes audiological evaluation techniques; treatment counseling; hearing aid selection, evaluation, and dispensing; and aural rehabilitation therapy. External placement in a variety of sites is available as well as in the departmental Audiology Clinic. May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/SHS/557/36579.xml,,,ARRANGED,,Adv Clin Prac Aud Assess Rehab,557,,summer,SF,2020,36579,B,Reidy,"May be repeated with approval. Prerequisite: Graduate standing, plus SHS 240, SHS 450, SHS 451, or equivalent coursework and consent of instructor.",E  
3,2020-08-06Z,2020-06-15Z,PSYC,"Introduction to the psychological study of human information processing and memory; acquisition, retrieval, and forgetting; and general knowledge, concepts, reasoning, and related issues in cognition. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/224/30332.xml,,12:20 PM,10:00 AM,,Cognitive Psych,224,,summer,S2,2020,30332,S,Hwang,Prerequisite: PSYC 100 or PSYC 103.,S2 
0,2020-08-06Z,2020-05-18Z,PSYC,"Weekly presentation and discussions of current research by faculty, graduate students and visiting scholars. Sections of these proseminars are offered by each division in the Psychology Department. Requirements include attendance and participation in discussion. Same as NEUR 598. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/598/38829.xml,,,ARRANGED,,Proseminar in Psychology,598,,summer,SF,2020,38829,N,Allen,Same as NEUR 598. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated.,IN2
3,2020-08-06Z,2020-06-15Z,REL,"Examination of archaeological evidence, especially from Syria-Palestine, and discussion of its use in the interpretation of Biblical literature.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/REL/106/39515.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",02:50 PM,01:00 PM,,Archaeology and the Bible,106,,summer,S2,2020,39515,W,Pitard,,LN1
3,2020-08-06Z,2020-06-15Z,REL,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/REL/110/39629.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",04:50 PM,03:00 PM,,World Religions,110,,summer,S2,2020,39629,J,Ebel,Same as PHIL 110.,LN1
2,2020-07-10Z,2020-06-15Z,PHYS,"Interference and diffraction, photons and matter waves, the Bohr atom, uncertainty principle, and wave mechanics. A calculus-based course for majors in engineering, mathematics, physics, and chemistry. Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PHYS/214/30282.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",01:15 PM,12:00 PM,,Univ Physics: Quantum Physics,214,,summer,S2A,2020,30282,S,Hassani,Credit is not given for both PHYS 214 and PHYS 102. Prerequisite: PHYS 212.,A  
4,2020-08-06Z,2020-06-15Z,PHYS,"Coulomb's Law, electric fields, Gauss' Law, electric potential, capacitance, circuits, magnetic forces and fields, Ampere's law, induction, electromagnetic waves, polarization, and geometrical optics. A calculus-based approach for majors in engineering, mathematics, physics, and chemistry. Credit is not given for both PHYS 212 and PHYS 102. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PHYS/212/30264.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",11:50 AM,11:00 AM,,University Physics: Elec & Mag,212,,summer,S2,2020,30264,R,Chamberlain,Credit is not given for both PHYS 212 and PHYS 102. Prerequisite: PHYS 211; credit or concurrent registration in MATH 241.,A  
